商品名称,商品详情地址,公司名称,公司类型,省,市,注册资金,信用级别,回购率,信用详情地址,公司详情地址
厂家直销定制冷热敷理疗袜子pvc凝胶弹力绒牛奶丝冰袋冰袜子,http://jshy09.1688.com,江苏环亿实业有限公司,生产加工,江苏,泗洪县,10000.0万,A,20%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutdyuZuL4lsGLvwF24AzSGuOTeWLV8beq0%2FCIPe0%2BjZdg%3D%3D,http://jshy09.1688.com
hot cold pack 凝胶冷热袋 啫喱冰袋 冷热敷冰袋，PVC凝胶冰袋,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
长方形冷热袋方形冰袋凝胶方型冷热袋冷热敷理疗冰敷包反复使用,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
冷链运输蔬果食物保鲜箱包分12格超低温冷热敷恒降温速冷低温冰袋,http://megahome.1688.com,广州美加好橡塑制品有限公司,生产加工,广东,广州市,50.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wc13xHu9sH4F3ANEZJmamw%3D%3D,http://megahome.1688.com
出口布冰袋冷热敷冰包医用理疗环保pvctpu冰囊日本韩国医院运动员,http://shop1481734805945.1688.com,扬州市恒晟睿橡塑制品厂,生产加工,江苏,扬州市,0.0万,A,32.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=3MXBoEID6TGOVo56RPX4nsYokk3m2%2FVSO1CH7c%2BaLmE%3D,http://shop1481734805945.1688.com
"生产销售 环保PE冰袋 PE速冷冰袋 深圳厂家,凝胶冰袋,冷热敷理疗",http://zxdoll.1688.com,深圳市振翔塑胶包装制品有限公司,生产加工,广东,深圳市,100.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=7v8VUn%2FO5Zw%2FCIPe0%2BjZdg%3D%3D,http://zxdoll.1688.com
跨境冷热敷布冰袋亚马逊wish速卖通eBay现货6/9/11寸厂家直销,http://toplane.1688.com,深圳市至翔日用制品有限公司,生产加工,广东,深圳市龙岗区,200.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc3T%2FGwctnTK7zJA9prPuSyQp8FBiiotaqo%3D,http://toplane.1688.com
一次性冰敷袋 退烧冰袋 冰包理疗袋 特价产品 急救包配件冰袋直销,http://vipzhejiangmeiji.1688.com,浙江美吉医疗器械科技有限公司,生产加工,浙江,嘉善县,1000.0万,A,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=cI3qgzijk17BvK%2Bqbq2cPnvu1ogagPXq,http://vipzhejiangmeiji.1688.com
【成都厂家直销 认证产品】新款冰皇11寸布冰袋 冷热敷冰包,http://xhhcswkj.1688.com,成都心海汇才生物科技有限公司,生产加工,四川,金堂县,50.0万,BBB,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=2W2uimnWkKs%2FCIPe0%2BjZdg%3D%3D,http://xhhcswkj.1688.com
厂家供应珠珠冷热袋、卡通章鱼海盗冷热敷冷热冰袋 循环使用冰袋,http://jsmoen01.1688.com,江苏默恩实业有限公司,生产加工,江苏,宿迁市,1000.0万,AA,14.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=pnM8lPSkdA4CSEG79LHzaC8Tjngce65VWN3Aig%2FZjwQ%3D,http://jsmoen01.1688.com
13*10冰球冷热袋 物理理疗凝胶产品 促销长方形冰袋 厂家批发,http://njyouxin04.1688.com,南京友信冰袋有限公司,,江苏,南京市江宁区,50.0万,A,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GhypR4PuNcsH6AScI8sQMHZx%2BxZaEGzz,http://njyouxin04.1688.com
生产凝胶保温冰袋 理疗冷敷冰袋  冰珠冷热袋 pvc冰袋 出口产品,http://kamt089.1688.com,安徽科林马特冰袋有限公司,生产加工,安徽,六安市,500.0万,AA,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5agjNgjDXHB9LXxGqPU3ECM81JVtwPAmpU%3D,http://kamt089.1688.com
PVC冷热袋 冰袋 冷热敷袋 促销礼品 日用产品,http://yishun0808.1688.com,江苏易舜医疗器械有限公司,生产加工,,上海市浦东新区,2200.0万,A,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=Jf5jxR9dyajwjUnA0c7ctD8Ig97T6Nl2,http://yishun0808.1688.com
运动跨境冰敷袋厂家 外贸热销布冰袋 厂家直销乳胶冰袋,http://shop628h86972i4h4.1688.com,义乌市启纳电子商务有限公司,经销批发,浙江,金华市,10.0万,A,22.2%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1CMafYeidTuze7Xlnjet%2Bcq%2BOkbAsbpS81JVtwPAmpU%3D,http://shop628h86972i4h4.1688.com
蓝冰冰袋冰晶盒制冷食品冷藏母乳冻奶保鲜美容冷敷包冰敷袋非注水,http://shop32l5137pw3637.1688.com,漯河市源汇区芹思电子产品经营部,,河南,漯河市,0.0万,BBB,4.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuvOhHok9%2FqI8RNshdA16nN%2BVTAHzOh3fyM%2FCIPe0%2BjZdg%3D%3D,http://shop32l5137pw3637.1688.com
厂家销售卡通冷热敷袋 凝胶冰袋 彩盒包装冷热袋 理疗袋产品,http://bingfan08.1688.com,上海冰帆实业有限公司,生产加工,,上海市浦东新区,500.0万,AAA,25%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=%2BVAbMQHyyLKjKZg7erGh%2FA%3D%3D,http://bingfan08.1688.com
金美德产品 医用尼龙冰袋 食品冰袋 冷热袋 冰袋 新款冷热敷袋,http://szjinmeide.1688.com,深圳市金美德塑胶制品有限公司,生产加工,广东,深圳市宝安区,10.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=vyyk0fIB4f3E6b%2Bz8%2Bwmuj8Ig97T6Nl2,http://szjinmeide.1688.com
冷热敷冷热袋理疗袋物理降温冷敷热敷促进血液循环热袋理疗产品,http://jiaxingjianquan.1688.com,嘉兴建泉日用品有限公司,生产加工,浙江,嘉善县,50.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuhbJOHUMvbPPcUcPBdRNtpKZ0rax%2FLbQ0%2FCIPe0%2BjZdg%3D%3D,http://jiaxingjianquan.1688.com
眼罩睡眠遮光透气女可爱卡通冰袋男冷热敷睡觉韩版冬学生个性儿童,http://shop134a2586j9446.1688.com,亳州市谯城区聚缘鸣建材经销部,,安徽,亳州市,0.0万,A,9.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuuMKry5sMxVKiNiywXxYdHVD9Meisw7M4s%2FCIPe0%2BjZdg%3D%3D,http://shop134a2586j9446.1688.com
眼罩男女学生韩版个性可爱睡眠睡觉遮光透气卡通护眼罩冰袋冷热敷,http://shop468cer221n657.1688.com,七星关区刚涛贸易商行,,贵州,毕节市,0.0万,A,9.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutuvqvf1Mtu%2FjlDzv3gVrnJe3xnPXLn0Zo%2FCIPe0%2BjZdg%3D%3D,http://shop468cer221n657.1688.com
《新款》冷热敷贴_美容冰贴_降温冷敷袋_凝胶冷热袋,http://weiwang68.1688.com,深圳市威旺塑胶制品有限公司,生产加工,广东,深圳市,50.0万,BBB,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=V4quxazXwT21QpIeuCH8zA%3D%3D,http://weiwang68.1688.com
冷敷产品冰敷 热敷等医用品吸水珠 冷热敷 冷热袋 吸水树脂,http://shkangju.1688.com,上海康巨实业有限公司,生产加工,,上海市松江区,10.0万,A,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=5Z%2B7irAMX3Ed5wb9Omgn9bGkjgUPV1IY,http://shkangju.1688.com
批发理疗布冰袋野餐冷藏包6911英 运动健身家居常备冷热敷医用,http://yzzhiqiang.1688.com,扬州市志强橡塑制品厂,生产加工,江苏,扬州市邗江区,0.0万,BB,20%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=1eqmK%2FbzmKcP2CEYnTkd8D8Ig97T6Nl2,http://yzzhiqiang.1688.com
深圳厂家美容凝胶冰袋 卡通冰袋护理冷热敷凝胶圆珠环保冰袋批发,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
厂家直销定/制夏季清凉冰袋凝胶冷热敷袋珠珠冰袋理疗可重复使用,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
超市郊游家用蔬果食物保鲜分12格超低温冷热敷恒降温速冷低温冰袋,http://megahome.1688.com,广州美加好橡塑制品有限公司,生产加工,广东,广州市,50.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wc13xHu9sH4F3ANEZJmamw%3D%3D,http://megahome.1688.com
"冷热敷冰袋, 时尚美容，家居用品，馈赠用品，厂家直销，欢迎订购",http://zxdoll.1688.com,深圳市振翔塑胶包装制品有限公司,生产加工,广东,深圳市,100.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=7v8VUn%2FO5Zw%2FCIPe0%2BjZdg%3D%3D,http://zxdoll.1688.com
出口原单免充电冲水微波加热U型颈椎热袋枕关节暖袋可拆洗冷热敷,http://shop1481734805945.1688.com,扬州市恒晟睿橡塑制品厂,生产加工,江苏,扬州市,0.0万,A,32.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=3MXBoEID6TGOVo56RPX4nsYokk3m2%2FVSO1CH7c%2BaLmE%3D,http://shop1481734805945.1688.com
厂家定制 出口日本品质高尔夫球运动 居家环保 定制冷热敷冰袋,http://toplane.1688.com,深圳市至翔日用制品有限公司,生产加工,广东,深圳市龙岗区,200.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=jZrSbObIuc3T%2FGwctnTK7zJA9prPuSyQp8FBiiotaqo%3D,http://toplane.1688.com
卡通蝴蝶珠子冰袋 凝胶冷热袋 pvc冰袋 降温 退烧 出口产品,http://kamt089.1688.com,安徽科林马特冰袋有限公司,生产加工,安徽,六安市,500.0万,AA,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O1meevr2l5agjNgjDXHB9LXxGqPU3ECM81JVtwPAmpU%3D,http://kamt089.1688.com
厂家直销供应热敷冷敷/护肩护腰冷热袋 凝胶冷热袋 冰珠理疗产品,http://njyouxin04.1688.com,南京友信冰袋有限公司,,江苏,南京市江宁区,50.0万,A,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GhypR4PuNcsH6AScI8sQMHZx%2BxZaEGzz,http://njyouxin04.1688.com
冷热敷圆形PVC凝胶冰袋 医疗礼品保冷剂凝胶珠珠冷热冰袋苹果冰袋,http://lantultd.1688.com,东莞市蓝图冰晶环保科技有限公司,生产加工,广东,东莞市,50.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wGu2%2FSVKymGWlyvOdX3VSA%3D%3D,http://lantultd.1688.com
上海厂家生产涤纶布冷热袋 凝胶冷热敷袋 理疗降温 礼品定制,http://bingfan02.1688.com,上海冰帆实业有限公司,生产加工,,上海市浦东新区,500.0万,AAA,25.4%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=%2BVAbMQHyyLLS8eJZcfBivw%3D%3D,http://bingfan02.1688.com
【热品推荐】PVC冷热袋 促销礼品 日用产品 冷热两用冰袋,http://shop448w2214j33m9.1688.com,浙江创惠医疗科技有限公司,生产加工,浙江,湖州市吴兴区,1200.0万,A,33.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=XYQR6hjryC3HiRMQlcngGDsesOtrAu2JAPQ%2FdSGmcFg%3D,http://shop448w2214j33m9.1688.com
圆形凝胶冰袋 冷热袋 冷热两用冰袋 医用理疗袋 出口定制产品,http://kamat088.1688.com,安徽科林马特冰袋有限公司,生产加工,安徽,六安市金安区,500.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=XYQR6hjryC0RC%2BvKR54hDwCwJwIKUKhTAPQ%2FdSGmcFg%3D,http://kamat088.1688.com
厂家冷热敷理疗袋冰袋直销产品,http://shop1351703594001.1688.com,上海一典实业有限公司,生产加工,安徽,肥西县,50.0万,BBB,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=O%2FZsoZvUm4gmX%2BZooWkbVD8Ig97T6Nl2,http://shop1351703594001.1688.com
厂家定制冷热敷产品PVC,http://emorifty.1688.com,东莞市星雅实业有限公司,生产加工,广东,东莞市,100.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=a6Yd%2FaopXrbBY12XYBCXvQ%3D%3D,http://emorifty.1688.com
带LOGO冷热敷袋  尼龙面理疗袋 各款各色冰袋 出口冷热袋,http://szjinmeide.1688.com,深圳市金美德塑胶制品有限公司,生产加工,广东,深圳市宝安区,10.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=vyyk0fIB4f3E6b%2Bz8%2Bwmuj8Ig97T6Nl2,http://szjinmeide.1688.com
多功能导入仪离子冷热敷脸仪方案开发脸部按摩器产品IC,http://shop1352077073553.1688.com,深圳市美芯微半导体科技有限公司,经销批发,广东,深圳市宝安区,200.0万,AA,20%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=ZFJswRyqSxgswpJmXlfw9A%3D%3D,http://shop1352077073553.1688.com
厂家直销凝胶冷热袋定做批发OEM 小号冷热袋冷热敷降温产品,http://shop54p34098r29y0.1688.com,上海冠印冰袋有限公司,生产加工,,上海市松江区,50.0万,A,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutmWBhJyNpRse94xtfMrLW%2B0JnYQ1eyx3U%2FCIPe0%2BjZdg%3D%3D,http://shop54p34098r29y0.1688.com
冷热敷 冷热双用理疗护理产品,http://shop1468062029486.1688.com,上海森沃实业有限公司,生产加工,,上海市嘉定区,200.0万,BBB,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=SHX4sFAM1rrQEO7RC7SuLQPS5mrAOxfQgp%2FaYAuNCPQ%3D,http://shop1468062029486.1688.com
广东专业生产高分子透明冰球冷凝胶珠珠冰珠冰包冰袋产品供应商,http://lantultd.1688.com,东莞市蓝图冰晶环保科技有限公司,生产加工,广东,东莞市,50.0万,AA,0%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wGu2%2FSVKymGWlyvOdX3VSA%3D%3D,http://lantultd.1688.com
长方形冷热袋方形冰袋凝胶方型冷热袋冷热敷理疗冰敷包反复使用,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC冷热袋卡通形状冰包凝胶冰袋PVC蓝冰冷热敷循环使用工厂批发,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
圆形冷热袋 PVC卡通冷热敷冰袋 不结冰冰袋 夏季便携带冰袋可定制,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
深圳厂家PVC冰球冷热敷 环保PVC珠子冰袋 可定制出口凝胶冷热袋,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC彩色凝胶冰袋夏季降温冷热袋卡通冷热敷动漫凝胶包批发工厂,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
深圳厂家供应PVC珠子冷热袋 冷热敷冰袋珠子冰袋/凝胶冰珠冷热袋,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC凝胶冰袋 凝胶冷热敷理疗冰袋 凝胶不结冰冰袋 医用冷热敷冰袋,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC圆形冰袋 冷热敷冰袋PVC凝胶冰包深圳厂家批发冷热敷降温贴牌,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC凝胶冰袋 方形冷热敷冰袋不结冰冰袋支持定制来图定制厂家直销,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
PVC冰眼罩蓝色凝胶入油眼罩 冰袋 冷热敷睡眠冰袋 深圳源头厂家,http://a1990826.1688.com,深圳市永利鑫塑胶包装制品有限公司,生产加工,广东,深圳市,50.0万,A,100%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=AVnYjKZBz5ozB9McSAHMlQ%3D%3D,http://a1990826.1688.com
厂家供应冷热敷冰袋眼罩 PVC凝胶冰眼罩透明冰敷眼罩睡眠定logo,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
眼罩睡眠遮光透气女可爱卡通冰袋男冷热敷睡觉韩版夏学生儿童个性,http://shop468cer221n657.1688.com,七星关区刚涛贸易商行,,贵州,毕节市,0.0万,A,9.6%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYutuvqvf1Mtu%2FjlDzv3gVrnJe3xnPXLn0Zo%2FCIPe0%2BjZdg%3D%3D,http://shop468cer221n657.1688.com
厂家直销冰球冷热袋 凝胶冰袋产品 促销长方形形冰袋 厂家,http://shop29s1835218467.1688.com,浙江创惠医疗科技有限公司,生产加工,浙江,湖州市,0.0万,A,33.3%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=S6BUWl5JYuskFKMdkgKHmiiicWyTLwf7yFD5C47WuXo%2FCIPe0%2BjZdg%3D%3D,http://shop29s1835218467.1688.com
厂家直销冰球冷热袋 凝胶冰袋产品 促销长方形形冰袋 厂家,http://njyouxin04.1688.com,南京友信冰袋有限公司,,江苏,南京市江宁区,50.0万,A,,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=GhypR4PuNcsH6AScI8sQMHZx%2BxZaEGzz,http://njyouxin04.1688.com
厂家定制各类规格尺寸PVC冷热敷理疗袋环保凝胶套可多次反复使用,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
厂家直销凝胶卡通冷热袋 圆形冷热袋 冷热敷冰袋 凝胶袋定制Logo,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
冷热敷两用凝胶冰袋眼罩睡眠遮光助眠冰敷眼罩缓解眼疲劳学生眼罩,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
【工厂直销】冰袋 凝胶pvc 圆形 冷热敷理疗卡通冰敷袋定做logo,http://g315000.1688.com,深圳市飞创包装制品有限公司,生产加工,广东,深圳市宝安区,50.0万,A,28.5%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=OVYctuBXNBiYGjn7xcet0w%3D%3D,http://g315000.1688.com
箱包蔬果午餐包食物保鲜箱包分8格超冷热敷恒保降温速冷低温冰袋,http://megahome.1688.com,广州美加好橡塑制品有限公司,生产加工,广东,广州市,50.0万,AA,50%,https://xinyong.1688.com/credit/publicCreditDetail.htm?acntType=3&acnt=wc13xHu9sH4F3ANEZJmamw%3D%3D,http://megahome.1688.com
